FECHA,HORA,CO,NO,NO2,NOX,O3,PM10,PM25
26/09/2022,20,-99,-99,-99,-99,-99,-99,-99
26/09/2022,21,-99,-99,-99,-99,-99,-99,-99
26/09/2022,22,-99,-99,-99,-99,-99,-99,-99
26/09/2022,23,-99,-99,-99,-99,-99,-99,-99
26/09/2022,24,-99,-99,-99,-99,-99,-99,-99
27/09/2022,1,-99,-99,-99,-99,-99,-99,-99
27/09/2022,2,-99,-99,-99,-99,-99,-99,-99
27/09/2022,3,-99,-99,-99,-99,-99,-99,-99
27/09/2022,4,-99,-99,-99,-99,-99,-99,-99
27/09/2022,5,-99,-99,-99,-99,-99,-99,-99
27/09/2022,6,-99,-99,-99,-99,-99,-99,-99
27/09/2022,7,-99,-99,-99,-99,-99,-99,-99
27/09/2022,8,-99,-99,-99,-99,-99,-99,-99
27/09/2022,9,-99,-99,-99,-99,-99,-99,-99
27/09/2022,10,-99,-99,-99,-99,-99,-99,-99
27/09/2022,11,-99,-99,-99,-99,-99,-99,-99
27/09/2022,12,-99,-99,-99,-99,-99,-99,-99
27/09/2022,13,-99,-99,-99,-99,-99,-99,-99
27/09/2022,14,-99,-99,-99,-99,-99,-99,-99
27/09/2022,15,-99,-99,-99,-99,-99,-99,-99
27/09/2022,16,-99,-99,-99,-99,-99,-99,-99
27/09/2022,17,-99,-99,-99,-99,-99,-99,-99
27/09/2022,18,-99,-99,-99,-99,-99,-99,-99
27/09/2022,19,-99,-99,-99,-99,-99,-99,-99
27/09/2022,20,-99,-99,-99,-99,-99,-99,-99
27/09/2022,21,-99,-99,-99,-99,-99,-99,-99
27/09/2022,22,-99,-99,-99,-99,-99,-99,-99
27/09/2022,23,-99,-99,-99,-99,-99,-99,-99
27/09/2022,24,-99,-99,-99,-99,-99,-99,-99
28/09/2022,1,0.05,-99,-99,-99,20,-99,-99
28/09/2022,2,0.05,-99,-99,-99,19,-99,-99
28/09/2022,3,0.06,-99,-99,-99,15,-99,-99
28/09/2022,4,0.09,-99,-99,-99,16,-99,-99
28/09/2022,5,0.13,-99,-99,-99,13,-99,-99
28/09/2022,6,0.25,-99,-99,-99,6,-99,-99
28/09/2022,7,0.37,-99,-99,-99,2,-99,-99
28/09/2022,8,0.34,-99,-99,-99,14,-99,-99
28/09/2022,9,0.26,-99,-99,-99,20,-99,-99
28/09/2022,10,0.25,-99,-99,-99,22,-99,-99
28/09/2022,11,0.24,-99,-99,-99,27,-99,-99
28/09/2022,12,0.17,-99,-99,-99,37,-99,-99
28/09/2022,13,0.18,-99,-99,-99,39,-99,-99
28/09/2022,14,0.19,-99,-99,-99,42,-99,-99
28/09/2022,15,0.25,-99,-99,-99,33,-99,-99
28/09/2022,16,0.17,-99,-99,-99,32,-99,-99
28/09/2022,17,0.16,-99,-99,-99,31,-99,-99
28/09/2022,18,0.22,-99,-99,-99,27,-99,-99
28/09/2022,19,0.22,-99,-99,-99,24,-99,-99
28/09/2022,20,0.24,-99,-99,-99,27,-99,-99
28/09/2022,21,0.25,-99,-99,-99,26,-99,-99
28/09/2022,22,0.2,-99,-99,-99,31,-99,-99
28/09/2022,23,0.16,-99,-99,-99,32,-99,-99
28/09/2022,24,0.08,-99,-99,-99,35,-99,-99
29/09/2022,1,0.06,-99,-99,-99,33,-99,-99
29/09/2022,2,0.07,-99,-99,-99,31,-99,-99
29/09/2022,3,0.07,-99,-99,-99,31,-99,-99
29/09/2022,4,0.12,-99,-99,-99,31,-99,-99
29/09/2022,5,0.16,-99,-99,-99,24,-99,-99
29/09/2022,6,0.21,-99,-99,-99,20,-99,-99
29/09/2022,7,0.3,-99,-99,-99,15,-99,-99
29/09/2022,8,0.42,-99,-99,-99,9,-99,-99
29/09/2022,9,0.53,-99,-99,-99,10,-99,-99
29/09/2022,10,0.45,-99,-99,-99,19,-99,-99
29/09/2022,11,0.47,-99,-99,-99,26,-99,-99
29/09/2022,12,0.32,-99,-99,-99,42,-99,-99
29/09/2022,13,0.24,-99,-99,-99,61,-99,-99
29/09/2022,14,0.22,-99,-99,-99,73,-99,-99
29/09/2022,15,0.18,-99,-99,-99,85,-99,-99
29/09/2022,16,0.18,-99,-99,-99,76,-99,-99
29/09/2022,17,0.18,-99,-99,-99,49,-99,-99
29/09/2022,18,0.21,-99,-99,-99,35,-99,-99
29/09/2022,19,0.21,-99,-99,-99,26,-99,-99
29/09/2022,20,0.21,-99,-99,-99,25,-99,-99
29/09/2022,21,0.19,-99,-99,-99,26,-99,-99
29/09/2022,22,0.16,-99,-99,-99,27,-99,-99
29/09/2022,23,0.12,-99,-99,-99,25,-99,-99
29/09/2022,24,0.08,-99,-99,-99,26,-99,-99
30/09/2022,1,-99,-99,-99,-99,-99,-99,-99
30/09/2022,2,-99,-99,-99,-99,-99,-99,-99
30/09/2022,3,-99,-99,-99,-99,-99,-99,-99
30/09/2022,4,0.06,-99,-99,-99,20,20,14
30/09/2022,5,0.04,-99,-99,-99,20,23,19
30/09/2022,6,0.04,-99,-99,-99,20,21,16
30/09/2022,7,0.16,-99,-99,-99,13,10,3
30/09/2022,8,0.42,-99,-99,-99,4,23,15
30/09/2022,9,0.42,-99,-99,-99,8,20,9
30/09/2022,10,0.39,-99,-99,-99,13,27,15
30/09/2022,11,0.53,-99,-99,-99,17,34,20
30/09/2022,12,0.71,-99,-99,-99,29,55,37
30/09/2022,13,0.7,-99,-99,-99,51,69,45
30/09/2022,14,0.47,-99,-99,-99,64,75,47
30/09/2022,15,0.27,-99,-99,-99,68,56,34
30/09/2022,16,0.2,-99,-99,-99,71,52,32
30/09/2022,17,0.18,-99,-99,-99,77,52,22
30/09/2022,18,0.28,-99,-99,-99,65,69,32
30/09/2022,19,0.23,-99,-99,-99,48,44,24
30/09/2022,20,0.21,-99,-99,-99,26,47,27
30/09/2022,21,0.2,-99,-99,-99,19,45,35
30/09/2022,22,0.14,-99,-99,-99,19,-99,-99
30/09/2022,23,0.15,-99,-99,-99,14,20,6
30/09/2022,24,0.15,-99,-99,-99,12,27,6
01/10/2022,1,0.13,-99,-99,-99,12,42,31
01/10/2022,2,0.15,-99,-99,-99,8,28,16
01/10/2022,3,0.18,-99,-99,-99,5,27,15
01/10/2022,4,0.22,-99,-99,-99,2,26,16
01/10/2022,5,0.14,-99,-99,-99,9,27,20
01/10/2022,6,0.23,-99,-99,-99,2,19,10
01/10/2022,7,0.36,-99,-99,-99,1,31,23
01/10/2022,8,0.54,-99,-99,-99,3,39,24
01/10/2022,9,0.51,-99,-99,-99,10,55,41
01/10/2022,10,0.5,-99,-99,-99,21,51,33
01/10/2022,11,0.52,-99,-99,-99,40,70,44
01/10/2022,12,0.5,-99,-99,-99,61,53,33
01/10/2022,13,0.51,-99,-99,-99,75,63,45
01/10/2022,14,0.34,-99,-99,-99,79,59,35
01/10/2022,15,0.33,-99,-99,-99,96,54,30
01/10/2022,16,0.34,-99,-99,-99,122,43,23
01/10/2022,17,0.33,-99,-99,-99,129,44,17
01/10/2022,18,0.22,-99,-99,-99,84,63,29
01/10/2022,19,0.12,-99,-99,-99,42,48,27
01/10/2022,20,0.11,-99,-99,-99,29,33,16
01/10/2022,21,0.13,-99,-99,-99,24,20,3
01/10/2022,22,0.15,-99,-99,-99,21,34,25
01/10/2022,23,0.21,-99,-99,-99,14,42,32
01/10/2022,24,0.18,-99,-99,-99,9,-99,-99
02/10/2022,1,0.18,-99,-99,-99,8,28,24
02/10/2022,2,0.18,-99,-99,-99,7,13,3
02/10/2022,3,0.29,-99,-99,-99,2,29,23
02/10/2022,4,0.24,-99,-99,-99,5,17,9
02/10/2022,5,0.35,-99,-99,-99,2,24,15
02/10/2022,6,0.37,-99,-99,-99,1,24,14
02/10/2022,7,0.42,-99,-99,-99,1,40,30
02/10/2022,8,0.4,-99,-99,-99,8,37,23
02/10/2022,9,0.22,-99,-99,-99,22,34,23
02/10/2022,10,0.33,-99,-99,-99,34,45,28
02/10/2022,11,0.34,-99,-99,-99,58,48,35
02/10/2022,12,0.26,-99,-99,-99,73,42,29
02/10/2022,13,0.2,-99,-99,-99,69,31,16
02/10/2022,14,0.24,-99,-99,-99,91,42,27
02/10/2022,15,0.34,-99,-99,-99,115,42,26
02/10/2022,16,0.27,-99,-99,-99,105,35,18
02/10/2022,17,0.17,-99,-99,-99,93,42,28
02/10/2022,18,0.21,-99,-99,-99,96,49,30
02/10/2022,19,0.2,-99,-99,-99,59,53,11
02/10/2022,20,0.17,-99,-99,-99,27,37,3
02/10/2022,21,0.11,-99,-99,-99,28,34,20
02/10/2022,22,0.08,-99,-99,-99,26,35,19
02/10/2022,23,0.11,-99,-99,-99,23,-99,-99
02/10/2022,24,0.05,-99,-99,-99,24,-99,-99
03/10/2022,1,0.03,-99,-99,-99,25,-99,-99
03/10/2022,2,0.03,-99,-99,-99,23,-99,-99
03/10/2022,3,0.05,-99,-99,-99,20,-99,-99
03/10/2022,4,0.1,-99,-99,-99,17,27,20
03/10/2022,5,0.13,-99,-99,-99,12,36,25
03/10/2022,6,0.16,-99,-99,-99,10,44,21
03/10/2022,7,0.19,-99,-99,-99,10,61,20
03/10/2022,8,0.23,-99,-99,-99,11,48,40
03/10/2022,9,0.25,-99,-99,-99,13,48,37
03/10/2022,10,0.33,-99,-99,-99,20,53,39
03/10/2022,11,0.38,-99,-99,-99,34,69,55
03/10/2022,12,0.51,-99,-99,-99,55,67,51
03/10/2022,13,0.67,-99,-99,-99,77,97,69
03/10/2022,14,0.56,-99,-99,-99,98,80,58
03/10/2022,15,0.55,-99,-99,-99,123,80,53
03/10/2022,16,0.41,-99,-99,-99,124,61,40
03/10/2022,17,0.38,-99,-99,-99,122,56,36
03/10/2022,18,0.45,-99,-99,-99,106,89,34
03/10/2022,19,0.26,-99,-99,-99,44,98,20
03/10/2022,20,0.21,-99,-99,-99,24,111,21
03/10/2022,21,0.21,-99,-99,-99,19,66,13
03/10/2022,22,0.19,-99,-99,-99,20,-99,-99
03/10/2022,23,0.09,-99,-99,-99,24,-99,-99
03/10/2022,24,0.09,-99,-99,-99,20,-99,-99
04/10/2022,1,0.12,-99,-99,-99,17,-99,-99
04/10/2022,2,0.09,-99,-99,-99,17,-99,-99
04/10/2022,3,0.1,-99,-99,-99,11,-99,-99
04/10/2022,4,0.13,-99,-99,-99,9,-99,-99
04/10/2022,5,0.15,-99,-99,-99,5,-99,-99
04/10/2022,6,0.3,-99,-99,-99,1,-99,-99
04/10/2022,7,0.66,-99,-99,-99,1,-99,-99
04/10/2022,8,0.71,-99,-99,-99,3,-99,-99
04/10/2022,9,0.66,-99,-99,-99,9,-99,-99
04/10/2022,10,0.76,-99,-99,-99,22,-99,-99
04/10/2022,11,0.61,-99,-99,-99,47,-99,-99
04/10/2022,12,0.57,-99,-99,-99,73,-99,-99
04/10/2022,13,0.45,-99,-99,-99,91,-99,-99
04/10/2022,14,0.39,-99,-99,-99,104,-99,-99
04/10/2022,15,0.24,-99,-99,-99,61,-99,-99
04/10/2022,16,0.31,-99,-99,-99,62,-99,-99
04/10/2022,17,0.56,-99,-99,-99,33,-99,-99
04/10/2022,18,0.55,-99,-99,-99,24,-99,-99
04/10/2022,19,0.67,-99,-99,-99,15,-99,-99
04/10/2022,20,0.4,-99,-99,-99,35,-99,-99
04/10/2022,21,0.3,-99,-99,-99,28,-99,-99
04/10/2022,22,0.23,-99,-99,-99,26,-99,-99
04/10/2022,23,0.17,-99,-99,-99,30,-99,-99
04/10/2022,24,0.12,-99,-99,-99,28,-99,-99
05/10/2022,1,0.16,-99,-99,-99,14,-99,-99
05/10/2022,2,0.13,-99,-99,-99,8,-99,-99
05/10/2022,3,0.07,-99,-99,-99,15,-99,-99
05/10/2022,4,0.05,-99,-99,-99,16,-99,-99
05/10/2022,5,0.07,-99,-99,-99,12,-99,-99
05/10/2022,6,0.28,-99,-99,-99,2,27,12
05/10/2022,7,0.53,-99,-99,-99,1,62,12
05/10/2022,8,0.6,-99,-99,-99,3,52,23
05/10/2022,9,0.7,-99,-99,-99,5,39,23
05/10/2022,10,0.42,-99,-99,-99,24,53,33
05/10/2022,11,0.41,-99,-99,-99,33,50,33
05/10/2022,12,0.6,-99,-99,-99,40,69,43
05/10/2022,13,0.59,-99,-99,-99,62,87,55
05/10/2022,14,0.42,-99,-99,-99,83,89,43
05/10/2022,15,0.4,-99,-99,-99,99,78,58
05/10/2022,16,0.31,-99,-99,-99,107,79,54
05/10/2022,17,0.26,-99,-99,-99,91,71,36
05/10/2022,18,0.22,-99,-99,-99,54,38,12
05/10/2022,19,0.19,-99,-99,-99,46,19,17
05/10/2022,20,0.27,-99,-99,-99,45,37,36
05/10/2022,21,0.39,-99,-99,-99,38,11,7
05/10/2022,22,0.47,-99,-99,-99,25,30,26
05/10/2022,23,0.59,-99,-99,-99,14,38,37
05/10/2022,24,0.49,-99,-99,-99,14,30,29
06/10/2022,1,-99,-99,-99,-99,-99,-99,-99
06/10/2022,2,-99,-99,-99,-99,-99,-99,-99
06/10/2022,3,-99,-99,-99,-99,-99,-99,-99
06/10/2022,4,0.23,-99,-99,-99,14,25,23
06/10/2022,5,0.16,-99,-99,-99,14,14,12
06/10/2022,6,0.29,-99,-99,-99,9,22,20
06/10/2022,7,0.37,-99,-99,-99,2,21,17
06/10/2022,8,0.54,-99,-99,-99,1,19,13
06/10/2022,9,0.55,-99,-99,-99,3,31,26
06/10/2022,10,0.37,-99,-99,-99,9,49,29
06/10/2022,11,0.33,-99,-99,-99,11,24,17
06/10/2022,12,0.28,-99,-99,-99,24,40,34
06/10/2022,13,0.31,-99,-99,-99,39,40,32
06/10/2022,14,0.38,-99,-99,-99,50,44,31
06/10/2022,15,0.31,-99,-99,-99,68,52,41
06/10/2022,16,0.31,-99,-99,-99,75,38,31
06/10/2022,17,0.34,-99,-99,-99,50,47,21
06/10/2022,18,0.28,-99,-99,-99,35,54,15
06/10/2022,19,0.24,-99,-99,-99,26,-99,-99
06/10/2022,20,0.25,-99,-99,-99,23,-99,-99
06/10/2022,21,0.36,-99,-99,-99,14,13,12
06/10/2022,22,0.21,-99,-99,-99,12,11,8
06/10/2022,23,0.14,-99,-99,-99,12,9,6
06/10/2022,24,0.08,-99,-99,-99,14,6,5
07/10/2022,1,0.08,-99,-99,-99,13,9,7
07/10/2022,2,0.08,-99,-99,-99,11,4,1
07/10/2022,3,0.06,-99,-99,-99,10,8,5
07/10/2022,4,0.11,-99,-99,-99,6,8,6
07/10/2022,5,0.13,-99,-99,-99,9,-99,-99
07/10/2022,6,0.17,-99,-99,-99,5,13,11
07/10/2022,7,0.37,-99,-99,-99,1,11,5
07/10/2022,8,0.53,-99,-99,-99,1,25,18
07/10/2022,9,0.59,-99,-99,-99,2,11,2
07/10/2022,10,0.39,-99,-99,-99,10,23,15
07/10/2022,11,0.16,-99,-99,-99,27,20,14
07/10/2022,12,0.26,-99,-99,-99,30,27,20
07/10/2022,13,0.33,-99,-99,-99,43,38,29
07/10/2022,14,0.4,-99,-99,-99,64,53,40
07/10/2022,15,0.41,-99,-99,-99,86,59,48
07/10/2022,16,0.39,-99,-99,-99,103,50,40
07/10/2022,17,0.39,-99,-99,-99,93,46,38
07/10/2022,18,0.26,-99,-99,-99,53,43,33
07/10/2022,19,0.27,-99,-99,-99,28,31,28
07/10/2022,20,0.27,-99,-99,-99,13,-99,-99
07/10/2022,21,0.33,-99,-99,-99,8,-99,-99
07/10/2022,22,0.36,-99,-99,-99,6,-99,-99
07/10/2022,23,0.19,-99,-99,-99,13,7,2
07/10/2022,24,0.12,-99,-99,-99,13,8,4
08/10/2022,1,0.09,-99,-99,-99,14,14,12
08/10/2022,2,0.07,-99,-99,-99,14,16,15
08/10/2022,3,0.07,-99,-99,-99,13,10,8
08/10/2022,4,0.08,-99,-99,-99,13,7,4
08/10/2022,5,0.08,-99,-99,-99,12,9,6
08/10/2022,6,0.11,-99,-99,-99,8,22,19
08/10/2022,7,0.21,-99,-99,-99,4,7,3
08/10/2022,8,0.23,-99,-99,-99,6,19,15
08/10/2022,9,0.27,-99,-99,-99,10,9,1
08/10/2022,10,0.2,-99,-99,-99,18,11,6
08/10/2022,11,0.24,-99,-99,-99,19,10,5
08/10/2022,12,0.19,-99,-99,-99,26,12,5
08/10/2022,13,0.21,-99,-99,-99,29,11,5
08/10/2022,14,0.23,-99,-99,-99,32,28,19
08/10/2022,15,0.2,-99,-99,-99,35,18,7
08/10/2022,16,0.17,-99,-99,-99,34,12,1
08/10/2022,17,0.16,-99,-99,-99,30,15,4
08/10/2022,18,0.18,-99,-99,-99,25,17,8
08/10/2022,19,0.2,-99,-99,-99,18,20,11
08/10/2022,20,0.14,-99,-99,-99,16,14,8
08/10/2022,21,0.13,-99,-99,-99,16,10,6
08/10/2022,22,0.18,-99,-99,-99,13,8,4
08/10/2022,23,0.12,-99,-99,-99,15,8,5
08/10/2022,24,0.04,-99,-99,-99,18,3,1
09/10/2022,1,0.03,-99,-99,-99,18,6,4
09/10/2022,2,0.02,-99,-99,-99,19,3,1
09/10/2022,3,0.01,-99,-99,-99,21,5,4
09/10/2022,4,0.07,-99,-99,-99,18,4,2
09/10/2022,5,0.11,-99,-99,-99,15,-99,-99
09/10/2022,6,0.08,-99,-99,-99,15,10,9
09/10/2022,7,0.14,-99,-99,-99,12,8,6
09/10/2022,8,0.16,-99,-99,-99,13,12,10
09/10/2022,9,0.16,-99,-99,-99,16,8,3
09/10/2022,10,0.14,-99,-99,-99,22,9,8
09/10/2022,11,0.12,-99,-99,-99,27,4,1
09/10/2022,12,0.13,-99,-99,-99,30,9,7
09/10/2022,13,0.15,-99,-99,-99,31,16,12
09/10/2022,14,0.18,-99,-99,-99,34,10,7
09/10/2022,15,0.2,-99,-99,-99,33,9,5
09/10/2022,16,0.19,-99,-99,-99,30,11,8
09/10/2022,17,0.18,-99,-99,-99,31,11,7
09/10/2022,18,0.17,-99,-99,-99,26,12,8
09/10/2022,19,0.17,-99,-99,-99,26,12,8
09/10/2022,20,0.19,-99,-99,-99,22,6,1
09/10/2022,21,0.2,-99,-99,-99,21,5,1
09/10/2022,22,0.19,-99,-99,-99,21,9,7
09/10/2022,23,0.18,-99,-99,-99,21,9,7
09/10/2022,24,0.12,-99,-99,-99,23,8,5
10/10/2022,1,0.07,-99,-99,-99,22,7,4
10/10/2022,2,0.04,-99,-99,-99,26,6,5
10/10/2022,3,0.03,-99,-99,-99,25,7,6
10/10/2022,4,0.05,-99,-99,-99,26,3,1
10/10/2022,5,0.08,-99,-99,-99,24,4,3
10/10/2022,6,0.19,-99,-99,-99,19,4,2
10/10/2022,7,0.32,-99,-99,-99,16,5,1
10/10/2022,8,0.33,-99,-99,-99,17,-99,-99
10/10/2022,9,-99,-99,-99,-99,-99,-99,-99
10/10/2022,10,-99,-99,-99,-99,-99,-99,-99
10/10/2022,11,-99,-99,-99,-99,-99,-99,-99
10/10/2022,12,-99,-99,-99,-99,-99,-99,-99
10/10/2022,13,-99,-99,-99,-99,-99,-99,-99
10/10/2022,14,-99,-99,-99,-99,-99,19,7
10/10/2022,15,0.3,-99,-99,-99,39,19,9
10/10/2022,16,0.33,-99,-99,-99,36,29,13
10/10/2022,17,0.28,-99,-99,-99,36,25,11
10/10/2022,18,0.32,-99,-99,-99,30,24,9
10/10/2022,19,0.29,-99,-99,-99,24,20,9
10/10/2022,20,0.28,-99,-99,-99,18,21,8
10/10/2022,21,0.31,-99,-99,-99,15,12,3
10/10/2022,22,0.27,-99,-99,-99,18,14,7
10/10/2022,23,0.21,-99,-99,-99,19,15,8
10/10/2022,24,0.16,-99,-99,-99,16,13,6
11/10/2022,1,0.13,-99,-99,-99,18,10,4
11/10/2022,2,0.14,-99,-99,-99,19,14,10
11/10/2022,3,0.08,-99,-99,-99,24,8,6
11/10/2022,4,0.09,-99,-99,-99,23,-99,-99
11/10/2022,5,0.15,-99,-99,-99,12,4,2
11/10/2022,6,0.3,-99,-99,-99,5,7,4
11/10/2022,7,0.72,-99,-99,-99,1,9,1
11/10/2022,8,1.13,-99,-99,-99,1,20,8
11/10/2022,9,1.27,-99,-99,-99,4,30,15
11/10/2022,10,0.19,-99,-99,-99,26,8,5
11/10/2022,11,0.13,-99,-99,-99,31,5,1
11/10/2022,12,0.17,-99,-99,-99,33,6,2
11/10/2022,13,0.26,-99,-99,-99,34,14,7
11/10/2022,14,0.3,-99,-99,-99,32,21,12
11/10/2022,15,0.36,-99,-99,-99,33,21,7
11/10/2022,16,0.27,-99,-99,-99,42,29,18
11/10/2022,17,0.23,-99,-99,-99,43,34,22
11/10/2022,18,0.25,-99,-99,-99,41,26,15
11/10/2022,19,0.36,-99,-99,-99,25,22,11
11/10/2022,20,0.38,-99,-99,-99,12,20,12
11/10/2022,21,0.27,-99,-99,-99,12,11,2
11/10/2022,22,0.29,-99,-99,-99,10,19,13
11/10/2022,23,0.23,-99,-99,-99,12,12,6
11/10/2022,24,0.26,-99,-99,-99,-99,10,5
12/10/2022,1,-99,-99,-99,-99,-99,-99,-99
12/10/2022,2,-99,-99,-99,-99,-99,-99,-99
12/10/2022,3,-99,-99,-99,-99,-99,-99,-99
12/10/2022,4,0.15,-99,-99,-99,3,-99,-99
12/10/2022,5,0.21,-99,-99,-99,1,8,6
12/10/2022,6,0.49,-99,-99,-99,1,18,14
12/10/2022,7,0.7,-99,-99,-99,1,21,13
12/10/2022,8,0.89,-99,-99,-99,4,25,14
12/10/2022,9,0.57,-99,-99,-99,10,24,15
12/10/2022,10,0.79,-99,-99,-99,15,31,19
12/10/2022,11,0.32,-99,-99,-99,31,22,15
12/10/2022,12,0.28,-99,-99,-99,38,-99,-99
12/10/2022,13,0.25,-99,-99,-99,43,-99,-99
12/10/2022,14,0.2,-99,-99,-99,47,-99,-99
12/10/2022,15,0.18,-99,-99,-99,52,33,22
12/10/2022,16,0.19,-99,-99,-99,41,20,7
12/10/2022,17,0.2,-99,-99,-99,41,23,11
12/10/2022,18,0.26,-99,-99,-99,48,28,17
12/10/2022,19,0.29,-99,-99,-99,33,28,18
12/10/2022,20,0.29,-99,-99,-99,16,13,3
12/10/2022,21,0.29,-99,-99,-99,12,19,6
12/10/2022,22,0.26,-99,-99,-99,8,19,11
12/10/2022,23,0.28,-99,-99,-99,3,25,16
12/10/2022,24,0.22,-99,-99,-99,8,20,13
13/10/2022,1,0.19,-99,-99,-99,6,21,13
13/10/2022,2,0.12,-99,-99,-99,7,8,1
13/10/2022,3,0.04,-99,-99,-99,12,-99,-99
13/10/2022,4,0.08,-99,-99,-99,17,7,4
13/10/2022,5,0.12,-99,-99,-99,15,3,1
13/10/2022,6,0.24,-99,-99,-99,8,7,4
13/10/2022,7,0.52,-99,-99,-99,2,13,4
13/10/2022,8,0.75,-99,-99,-99,4,21,10
13/10/2022,9,-99,-99,-99,-99,-99,25,13
13/10/2022,10,-99,-99,-99,-99,-99,19,11
13/10/2022,11,-99,-99,-99,-99,-99,15,7
13/10/2022,12,0.41,-99,-99,-99,42,18,10
13/10/2022,13,0.39,-99,-99,-99,58,39,30
13/10/2022,14,0.43,-99,-99,-99,87,78,66
13/10/2022,15,0.25,-99,-99,-99,85,26,6
13/10/2022,16,0.14,-99,-99,-99,82,35,22
13/10/2022,17,0.1,-99,-99,-99,66,31,14
13/10/2022,18,0.17,-99,-99,-99,50,27,10
13/10/2022,19,0.23,-99,-99,-99,40,22,9
13/10/2022,20,0.31,-99,-99,-99,23,29,18
13/10/2022,21,0.19,-99,-99,-99,15,16,2
13/10/2022,22,0.18,-99,-99,-99,16,14,1
13/10/2022,23,0.06,-99,-99,-99,19,16,9
13/10/2022,24,0.04,-99,-99,-99,18,19,9
14/10/2022,1,0.06,-99,-99,-99,14,13,3
14/10/2022,2,0.09,-99,-99,-99,9,11,5
14/10/2022,3,0.03,-99,-99,-99,11,21,19
14/10/2022,4,0.01,-99,-99,-99,13,11,6
14/10/2022,5,0.05,-99,-99,-99,10,14,10
14/10/2022,6,0.26,-99,-99,-99,3,19,10
14/10/2022,7,0.47,-99,-99,-99,1,23,8
14/10/2022,8,0.83,-99,-99,-99,2,30,12
14/10/2022,9,0.88,-99,-99,-99,5,39,21
14/10/2022,10,0.83,-99,-99,-99,13,42,26
14/10/2022,11,0.4,-99,-99,-99,32,21,11
14/10/2022,12,0.43,-99,-99,-99,46,38,25
14/10/2022,13,0.51,-99,-99,-99,67,47,31
14/10/2022,14,0.47,-99,-99,-99,90,37,16
14/10/2022,15,0.43,-99,-99,-99,109,66,53
14/10/2022,16,0.43,-99,-99,-99,114,47,27
14/10/2022,17,0.36,-99,-99,-99,103,47,28
14/10/2022,18,0.33,-99,-99,-99,71,44,25
14/10/2022,19,0.44,-99,-99,-99,47,42,24
14/10/2022,20,0.47,-99,-99,-99,38,35,21
14/10/2022,21,0.43,-99,-99,-99,28,30,15
14/10/2022,22,0.29,-99,-99,-99,18,31,19
14/10/2022,23,0.19,-99,-99,-99,16,21,7
14/10/2022,24,0.17,-99,-99,-99,17,15,2
15/10/2022,1,0.14,-99,-99,-99,17,14,7
15/10/2022,2,0.13,-99,-99,-99,15,22,20
15/10/2022,3,0.14,-99,-99,-99,16,-99,-99
15/10/2022,4,0.16,-99,-99,-99,13,13,9
15/10/2022,5,0.13,-99,-99,-99,13,17,13
15/10/2022,6,0.2,-99,-99,-99,7,18,13
15/10/2022,7,0.32,-99,-99,-99,2,17,10
15/10/2022,8,0.53,-99,-99,-99,4,24,14
15/10/2022,9,0.53,-99,-99,-99,10,31,20
15/10/2022,10,0.7,-99,-99,-99,18,43,28
15/10/2022,11,0.52,-99,-99,-99,36,36,24
15/10/2022,12,0.42,-99,-99,-99,54,37,26
15/10/2022,13,0.42,-99,-99,-99,75,32,20
15/10/2022,14,0.46,-99,-99,-99,94,62,58
15/10/2022,15,0.37,-99,-99,-99,103,56,53
15/10/2022,16,0.35,-99,-99,-99,112,-99,-99
15/10/2022,17,0.43,-99,-99,-99,127,50,42
15/10/2022,18,0.43,-99,-99,-99,110,48,30
15/10/2022,19,0.46,-99,-99,-99,72,38,19
15/10/2022,20,0.4,-99,-99,-99,43,47,30
15/10/2022,21,0.33,-99,-99,-99,18,33,17
15/10/2022,22,0.27,-99,-99,-99,20,19,3
15/10/2022,23,0.22,-99,-99,-99,19,17,4
15/10/2022,24,0.18,-99,-99,-99,18,15,2
16/10/2022,1,0.17,-99,-99,-99,17,15,6
16/10/2022,2,0.2,-99,-99,-99,14,18,12
16/10/2022,3,0.14,-99,-99,-99,14,25,22
16/10/2022,4,0.16,-99,-99,-99,12,15,7
16/10/2022,5,0.16,-99,-99,-99,13,12,8
16/10/2022,6,0.22,-99,-99,-99,9,17,13
16/10/2022,7,0.3,-99,-99,-99,4,20,14
16/10/2022,8,0.53,-99,-99,-99,5,26,17
16/10/2022,9,0.53,-99,-99,-99,13,33,24
16/10/2022,10,0.53,-99,-99,-99,25,39,29
16/10/2022,11,0.51,-99,-99,-99,41,42,32
16/10/2022,12,0.42,-99,-99,-99,60,36,26
16/10/2022,13,0.28,-99,-99,-99,74,34,25
16/10/2022,14,0.3,-99,-99,-99,98,-99,-99
16/10/2022,15,0.27,-99,-99,-99,101,21,8
16/10/2022,16,0.16,-99,-99,-99,71,35,32
16/10/2022,17,0.11,-99,-99,-99,57,11,3
16/10/2022,18,0.14,-99,-99,-99,54,25,19
16/10/2022,19,0.33,-99,-99,-99,21,12,4
16/10/2022,20,0.41,-99,-99,-99,16,29,20
16/10/2022,21,0.33,-99,-99,-99,23,33,30
16/10/2022,22,0.34,-99,-99,-99,29,24,10
16/10/2022,23,0.21,-99,-99,-99,29,15,7
16/10/2022,24,0.16,-99,-99,-99,23,13,4
17/10/2022,1,0.13,-99,-99,-99,20,12,5
17/10/2022,2,0.07,-99,-99,-99,21,21,20
17/10/2022,3,0.2,-99,-99,-99,11,27,24
